Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,21565511,2021-09-29,0.1032,3156328189,ZBH
"Vanguard Group, Inc. (The)",16152995,2021-09-29,0.07730000000000001,2364152348,ZBH
JP Morgan Chase & Company,11532141,2021-09-29,0.0552,1687844156,ZBH
State Street Corporation,8738617,2021-09-29,0.0418,1278983984,ZBH
Price (T.Rowe) Associates Inc,7771441,2021-09-29,0.037200000000000004,1137428104,ZBH
Capital Research Global Investors,6061083,2021-09-29,0.028999999999999998,887100107,ZBH
"American Century Companies, Inc.",4259604,2021-09-29,0.0204,623435641,ZBH
"Franklin Resources, Inc.",4058585,2021-09-29,0.0194,594014500,ZBH
Massachusetts Financial Services Co.,3941248,2021-09-29,0.0189,576841057,ZBH
Capital International Investors,3911932,2021-09-29,0.0187,572550367,ZBH
