Holder,Shares,Date Reported,% Out,Value,ABV
Macquarie Group Limited,3023750,2021-09-29,0.129,35377875,INSE
"HG Vora Capital Management, LLC",2700000,2021-09-29,0.1152,31590000,INSE
683 Capital Management LLC,1721569,2021-09-29,0.0735,20142357,INSE
"DG Capital Management, LLC",1580788,2021-09-29,0.0675,18495219,INSE
Cannell Capital LLC,1379786,2021-09-29,0.058899999999999994,16143496,INSE
Ophir Asset Management Pty Ltd,1162938,2021-09-29,0.0496,13606374,INSE
"Russell Investments Group, Ltd.",1095402,2021-09-29,0.0467,12816203,INSE
Jacob Asset Management of New York LLC,875648,2021-09-29,0.0374,10245081,INSE
"B. Riley Financial, Inc.",820000,2021-09-29,0.035,9594000,INSE
"Prospect Capital Advisors, LLC",512000,2021-09-29,0.0218,5990400,INSE
