Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,15153269,2021-09-29,0.09050000000000001,459447116,BXMT
"Vanguard Group, Inc. (The)",13749632,2021-09-29,0.0821,416888842,BXMT
Blackstone Inc,6020879,2021-09-29,0.036000000000000004,182553051,BXMT
Egerton Capital (UK) LLP,3667063,2021-09-29,0.0219,111185350,BXMT
Morgan Stanley,3085376,2021-09-29,0.0184,93548600,BXMT
State Street Corporation,2845067,2021-09-29,0.017,86262431,BXMT
"Geode Capital Management, LLC",2616887,2021-09-29,0.015600000000000001,79344013,BXMT
Bank of America Corporation,2160761,2021-09-29,0.0129,65514273,BXMT
Northern Trust Corporation,1951484,2021-09-29,0.011699999999999999,59168994,BXMT
"Charles Schwab Investment Management, Inc.",1702449,2021-09-29,0.0102,51618253,BXMT
