Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,11290265,2021-09-29,0.0775,101725287,SGMO
Wasatch Advisors Inc,10656042,2021-09-29,0.0731,96010938,SGMO
"Vanguard Group, Inc. (The)",9195335,2021-09-29,0.06309999999999999,82849968,SGMO
State Street Corporation,5869755,2021-09-29,0.0403,52886492,SGMO
Credit Suisse AG,3588595,2021-09-29,0.0246,32333240,SGMO
Dimensional Fund Advisors LP,2316207,2021-09-29,0.0159,20869025,SGMO
"Geode Capital Management, LLC",2195343,2021-09-29,0.0151,19780040,SGMO
JP Morgan Chase & Company,2017476,2021-09-29,0.0138,18177458,SGMO
"Goldman Sachs Group, Inc.",1644324,2021-09-29,0.0113,14815359,SGMO
Northern Trust Corporation,1454997,2021-09-29,0.01,13109522,SGMO
