Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",4360471,2021-09-29,0.1001,77878012,CIO
Blackrock Inc.,4129475,2021-09-29,0.09480000000000001,73752423,CIO
Fuller & Thaler Asset Management Inc.,2079756,2021-09-29,0.0478,37144442,CIO
Lsv Asset Management,2075408,2021-09-29,0.04769999999999999,37066786,CIO
"AllianceBernstein, L.P.",1916289,2021-09-29,0.044000000000000004,34224921,CIO
"Renaissance Technologies, LLC",1604816,2021-09-29,0.0368,28662013,CIO
State Street Corporation,1336162,2021-09-29,0.030699999999999998,23863853,CIO
"Geode Capital Management, LLC",948512,2021-09-29,0.0218,16940424,CIO
Nomura Holdings Inc.,915039,2021-09-29,0.021,16342596,CIO
Dimensional Fund Advisors LP,800609,2021-09-29,0.0184,14298876,CIO
