Holder,Shares,Date Reported,% Out,Value,ABV
"Ancora Advisors, Llc",417374,2021-09-29,0.0699,9943935,MBCN
"Vanguard Group, Inc. (The)",250119,2021-09-29,0.04190000000000001,5959085,MBCN
"Carnegie Capital Asset Management, LLC",156234,2021-09-29,0.0262,3722275,MBCN
"AllianceBernstein, L.P.",96552,2021-09-29,0.016200000000000003,2300351,MBCN
Dimensional Fund Advisors LP,93053,2021-09-29,0.015600000000000001,2216987,MBCN
"Renaissance Technologies, LLC",80725,2021-09-29,0.013500000000000002,1923273,MBCN
"Siena Capital Management, LLC",80110,2021-09-29,0.0134,1908620,MBCN
"Clearstead Advisors, LLC",76732,2021-09-29,0.0129,1828139,MBCN
EJF Capital LLC,76657,2021-09-29,0.0128,1826353,MBCN
"Geode Capital Management, LLC",55034,2021-09-29,0.0092,1311185,MBCN
