Holder,Shares,Date Reported,% Out,Value,ABV
Glazer Capital LLC,3946120,2021-09-29,0.0789,38987665,LGACU
"Aristeia Capital, LLC",1500000,2021-09-29,0.03,14820000,LGACU
Magnetar Financial LLC,1295744,2021-09-29,0.0259,12801950,LGACU
Citadel Advisors LLC,609630,2021-09-29,0.012199999999999999,6023144,LGACU
Sage Rock Capital Management LP,555000,2021-09-29,0.0111,5483400,LGACU
JP Morgan Chase & Company,468305,2021-09-29,0.009399999999999999,4626853,LGACU
"Goldman Sachs Group, Inc.",447700,2021-09-29,0.009000000000000001,4423276,LGACU
"Cowen and Company, LLC",400000,2021-09-29,0.008,3952000,LGACU
HGC Investment Management Inc.,350000,2021-09-29,0.006999999999999999,3458000,LGACU
"Silver Rock Financial, LP",304585,2021-09-29,0.0060999999999999995,3009299,LGACU
