Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",31305881,2021-09-29,0.1418,928532430,HTA
Cohen & Steers Inc.,25611473,2021-09-29,0.11599999999999999,759636289,HTA
Blackrock Inc.,15625640,2021-09-29,0.0708,463456482,HTA
Apg Asset Management Us Inc.,12615500,2021-09-29,0.0571,374175730,HTA
"Principal Financial Group, Inc.",11684439,2021-09-29,0.0529,346560460,HTA
State Street Corporation,7722518,2021-09-29,0.035,229049883,HTA
"FMR, LLC",6145373,2021-09-29,0.0278,182271763,HTA
"Goldman Sachs Group, Inc.",6089368,2021-09-29,0.0276,180610654,HTA
Daiwa Securities Group Inc.,6083624,2021-09-29,0.0275,180440287,HTA
"American Century Companies, Inc.",5451858,2021-09-29,0.024700000000000003,161702108,HTA
