Holder,Shares,Date Reported,% Out,Value,ABV
SIT Investment Associates Inc,159408,2021-09-29,0.0276,2550528,NMS
"Advisor Group, Inc.",46299,2021-09-29,0.008,740784,NMS
Mairs & Power Inc,31200,2021-09-29,0.0054,499200,NMS
"Ameriprise Financial, Inc.",29895,2021-09-29,0.0052,478320,NMS
Wells Fargo & Company,27662,2021-09-29,0.0048,442592,NMS
UBS Group AG,24536,2021-09-29,0.0042,392576,NMS
Morgan Stanley,20204,2021-09-29,0.0034999999999999996,323264,NMS
"Level Four Advisory Services, LLC",12816,2021-09-29,0.0022,205056,NMS
Cetera Advisor Networks LLC,10249,2021-09-29,0.0018,163984,NMS
Northwestern Mutual Wealth Management Company,7124,2021-09-29,0.0012,113984,NMS
