Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",170611,2021-09-29,0.0592,4893106,AIRT
"Vanguard Group, Inc. (The)",51768,2021-09-29,0.018000000000000002,1484701,AIRT
Morgan Stanley,19950,2021-09-29,0.0069,572164,AIRT
Dimensional Fund Advisors LP,18291,2021-09-29,0.0063,524584,AIRT
Blackrock Inc.,17333,2021-09-29,0.006,497108,AIRT
"Bridgeway Capital Management, Inc.",17250,2021-09-29,0.006,494728,AIRT
"Geode Capital Management, LLC",12835,2021-09-29,0.0045000000000000005,368106,AIRT
"DCF Advisers, LLC",9671,2021-09-29,0.0034000000000000002,277363,AIRT
Schwarz Dygos Wheeler Investment Advisors LLC,8407,2021-09-29,0.0029,241111,AIRT
Millennium Management LLC,7522,2021-09-29,0.0026,215730,AIRT
