Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",426341,2021-09-29,0.013300000000000001,984847,STAB
"Sabby Management, LLC",366460,2021-09-29,0.011399999999999999,846522,STAB
"Renaissance Technologies, LLC",114198,2021-09-29,0.0036,263797,STAB
"Geode Capital Management, LLC",77696,2021-09-29,0.0024,179477,STAB
Cambridge Investment Research Advisors Inc.,72025,2021-09-29,0.0022,166377,STAB
Northern Trust Corporation,24943,2021-09-29,0.0008,57618,STAB
UBS Group AG,19470,2021-09-29,0.0006,44975,STAB
Blackrock Inc.,19246,2021-09-29,0.0006,44458,STAB
Dowling & Yahnke LLC,14675,2021-09-29,0.0005,33899,STAB
Tower Research Capital LLC (TRC),13891,2021-09-29,0.0004,32088,STAB
