Holder,Shares,Date Reported,% Out,Value,ABV
UBS Group AG,591753,2021-12-30,0.0338,11042110,TBLD
"Wolverine Asset Management, LLC",211684,2021-12-30,0.0121,3950023,TBLD
"Punch & Associates Investment Management, Inc.",204265,2021-12-30,0.011699999999999999,3811584,TBLD
"Herzfeld (Thomas J.) Advisors, Inc",158805,2021-12-30,0.0091,2963301,TBLD
Wells Fargo & Company,154000,2021-12-30,0.0088,2873640,TBLD
City of London Investment Management Co. Limited,147584,2021-12-30,0.0084,2753917,TBLD
Royal Bank of Canada,101628,2021-12-30,0.0058,1896378,TBLD
Stifel Financial Corporation,81151,2021-12-30,0.0046,1514277,TBLD
"Shaker Financial Services, LLC",48000,2021-12-30,0.0027,895680,TBLD
"Clough Capital Partners, LP",47200,2021-12-30,0.0027,880752,TBLD
