Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,6431318,2021-09-29,0.1883,161297455,NTUS
"Vanguard Group, Inc. (The)",2964235,2021-09-29,0.0868,74343013,NTUS
Victory Capital Management Inc.,2310008,2021-09-29,0.0676,57935000,NTUS
Wells Fargo & Company,1806402,2021-09-29,0.0529,45304562,NTUS
State Street Corporation,1327664,2021-09-29,0.038900000000000004,33297813,NTUS
Dimensional Fund Advisors LP,1304042,2021-09-29,0.0382,32705373,NTUS
Janus Henderson Group PLC,1142763,2021-09-29,0.0335,28660496,NTUS
Nuveen Asset Management,889238,2021-09-29,0.026000000000000002,22302089,NTUS
"Ameriprise Financial, Inc.",856149,2021-09-29,0.025099999999999997,21472216,NTUS
"Goldman Sachs Group, Inc.",677279,2021-09-29,0.019799999999999998,16986157,NTUS
