Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,488741,2021-09-29,0.013999999999999999,1549308,LIZI
Atom Investors LP,379111,2021-09-29,0.0109,1201781,LIZI
"Renaissance Technologies, LLC",302376,2021-09-29,0.0087,958531,LIZI
"Kerrisdale Advisers, LLC",273640,2021-09-29,0.0079,867438,LIZI
Marshall Wace LLP,140212,2021-09-29,0.004,444472,LIZI
Millennium Management LLC,115235,2021-09-29,0.0033,365294,LIZI
Macquarie Group Limited,100000,2021-09-29,0.0029,317000,LIZI
Citigroup Inc.,95947,2021-09-29,0.0028000000000000004,304151,LIZI
Marshall Wace Asia Ltd,58415,2021-09-29,0.0017000000000000001,185175,LIZI
Bank of America Corporation,47601,2021-09-29,0.0014000000000000002,150895,LIZI
