Holder,Shares,Date Reported,% Out,Value,ABV
Kanen Wealth Management LLC,4518825,2021-12-30,0.1407,56982383,STKS
"Vanguard Group, Inc. (The)",1165234,2021-12-30,0.0363,14693600,STKS
Blackrock Inc.,1147574,2021-12-30,0.035699999999999996,14470908,STKS
Hillsdale Investment Management Inc.,366447,2021-12-30,0.011399999999999999,4620896,STKS
"Geode Capital Management, LLC",359295,2021-12-30,0.011200000000000002,4530709,STKS
State Street Corporation,334909,2021-12-30,0.0104,4223202,STKS
"Arrowstreet Capital, Limited Partnership",210594,2021-12-30,0.0066,2655590,STKS
Northern Trust Corporation,193163,2021-12-30,0.006,2435785,STKS
"Eam Investors, LLC",188012,2021-12-30,0.0059,2370831,STKS
"Renaissance Technologies, LLC",186700,2021-12-30,0.0058,2354287,STKS
