Holder,Shares,Date Reported,% Out,Value,ABV
Linden Advisors LP,1485000,2021-09-29,0.09609999999999999,14746050,ALPAU
P. Schoenfeld Asset Management,1485000,2021-09-29,0.09609999999999999,14746050,ALPAU
Sculptor Capital Lp,735726,2021-09-29,0.047599999999999996,7305759,ALPAU
"Cowen and Company, LLC",700000,2021-09-29,0.0453,6951000,ALPAU
Millennium Management LLC,557229,2021-09-29,0.0361,5533283,ALPAU
Periscope Capital Inc.,500000,2021-09-29,0.032400000000000005,4965000,ALPAU
CNH Partners LLC,450000,2021-09-29,0.0291,4468500,ALPAU
Magnetar Financial LLC,450000,2021-09-29,0.0291,4468500,ALPAU
"Ghisallo Capital Management, LLC",136880,2021-09-29,0.0089,1359218,ALPAU
"DLD Asset Management, LP",100000,2021-09-29,0.006500000000000001,993000,ALPAU
