Holder,Shares,Date Reported,% Out,Value,ABV
UBS Group AG,1486902,2021-09-29,0.021,22258922,CHI
Morgan Stanley,1303800,2021-09-29,0.0184,19517886,CHI
Wells Fargo & Company,1210432,2021-09-29,0.0171,18120167,CHI
"Advisors Asset Management, Inc.",1072643,2021-09-29,0.0151,16057465,CHI
Bank of America Corporation,909976,2021-09-29,0.0128,13622340,CHI
"Guggenheim Capital, LLC",843816,2021-09-29,0.011899999999999999,12631925,CHI
Royal Bank of Canada,645974,2021-09-29,0.0091,9670230,CHI
"Commonwealth Equity Services, LLC",531424,2021-09-29,0.0075,7955417,CHI
D.A. Davidson & Co.,490397,2021-09-29,0.0069,7341243,CHI
"Ameriprise Financial, Inc.",388922,2021-09-29,0.0055000000000000005,5822162,CHI
