Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",62802841,2021-09-29,0.1573,3467344851,VTR
Blackrock Inc.,38917505,2021-09-29,0.0975,2148635451,VTR
State Street Corporation,24386612,2021-09-29,0.0611,1346384848,VTR
Cohen & Steers Inc.,23973928,2021-09-29,0.0601,1323600564,VTR
JP Morgan Chase & Company,21493800,2021-09-29,0.0538,1186672698,VTR
Apg Asset Management Us Inc.,19287000,2021-09-29,0.0483,1064835270,VTR
"FMR, LLC",16261557,2021-09-29,0.0407,897800561,VTR
"Principal Financial Group, Inc.",13824979,2021-09-29,0.0346,763277090,VTR
Invesco Ltd.,9689369,2021-09-29,0.024300000000000002,534950062,VTR
"Geode Capital Management, LLC",8221788,2021-09-29,0.0206,453924915,VTR
