Holder,Shares,Date Reported,% Out,Value,ABV
"ARK Investment Management, LLC",8412272,2021-09-29,0.1116,282399971,TWOU
ArrowMark Colorado Holdings LLC,7179790,2021-09-29,0.0953,241025550,TWOU
"Vanguard Group, Inc. (The)",6501000,2021-09-29,0.0863,218238570,TWOU
Blackrock Inc.,6351246,2021-09-29,0.0843,213211328,TWOU
"Nikko Asset Management Americas, Inc.",4975068,2021-09-29,0.066,167013032,TWOU
"Sumitomo Mitsui Trust Holdings, Inc.",4975068,2021-09-29,0.066,167013032,TWOU
"Greenvale Capital, LLP",4258900,2021-09-29,0.0565,142971273,TWOU
Riverbridge Partners LLC,3469690,2021-09-29,0.046,116477493,TWOU
"Wellington Management Group, LLP",3056878,2021-09-29,0.0406,102619394,TWOU
Granahan Investment Management Inc.,2384361,2021-09-29,0.0316,80042998,TWOU
