Holder,Shares,Date Reported,% Out,Value,ABV
Perceptive Advisors Llc,3425916,2021-09-29,0.0917,32135092,ATHA
"Franklin Resources, Inc.",2082920,2021-09-29,0.0558,19537789,ATHA
Blackrock Inc.,2008903,2021-09-29,0.0538,18843510,ATHA
RTW Investments LP,1906557,2021-09-29,0.051,17883504,ATHA
Logos Global Management LP,1855812,2021-09-29,0.049699999999999994,17407516,ATHA
"Vanguard Group, Inc. (The)",1641483,2021-09-29,0.043899999999999995,15397110,ATHA
"VR Adviser, LLC",1196196,2021-09-29,0.032,11220318,ATHA
"Pathstone Family Office, Llc",1146447,2021-09-29,0.030699999999999998,10753672,ATHA
Citadel Advisors LLC,1135549,2021-09-29,0.0304,10651449,ATHA
Wasatch Advisors Inc,896283,2021-09-29,0.024,8407134,ATHA
