Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,10699090,2021-09-29,0.1424,440481535,COOP
"Vanguard Group, Inc. (The)",6575402,2021-09-29,0.0875,270709300,COOP
"Cooperman, Leon G.",4249000,2021-09-29,0.056600000000000004,174931330,COOP
"HG Vora Capital Management, LLC",4100000,2021-09-29,0.0546,168797000,COOP
State Street Corporation,3157528,2021-09-29,0.042,129995427,COOP
Diamond Hill Capital Management Inc,2853711,2021-09-29,0.038,117487281,COOP
Dimensional Fund Advisors LP,2770494,2021-09-29,0.0369,114061237,COOP
Morgan Stanley,2077054,2021-09-29,0.0276,85512313,COOP
Oaktree Capital Management Lp,1507286,2021-09-29,0.020099999999999996,62054964,COOP
"Inherent Group, LP",1365033,2021-09-29,0.0182,56198408,COOP
