Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",13788456,2021-09-29,0.1107,3205264481,WTW
Blackrock Inc.,9459178,2021-09-29,0.0759,2198880517,WTW
State Street Corporation,5654719,2021-09-29,0.0454,1314495978,WTW
Massachusetts Financial Services Co.,5018652,2021-09-29,0.0403,1166635843,WTW
"First Eagle Investment Management, LLC",4749943,2021-09-29,0.0381,1104171749,WTW
UBS Group AG,2661804,2021-09-29,0.021400000000000002,618762957,WTW
"Geode Capital Management, LLC",2515763,2021-09-29,0.0202,584814266,WTW
Norges Bank Investment Management,2380573,2020-12-30,0.0191,501539119,WTW
Edgepoint Investment Group Inc.,2324815,2021-09-29,0.0187,540426494,WTW
Morgan Stanley,2094452,2021-09-29,0.0168,486876311,WTW
