Holder,Shares,Date Reported,% Out,Value,ABV
"Saba Capital Management, L.P.",1365007,2021-09-29,0.077,8667794,SMM
Matisse Capital,510700,2021-09-29,0.0288,3242945,SMM
Morgan Stanley,340194,2021-09-29,0.0192,2160231,SMM
Bank of America Corporation,318043,2021-09-29,0.0179,2019573,SMM
"Kayne Anderson Capital Advisors, L.P.",243100,2021-09-29,0.0137,1543685,SMM
Quantedge Capital Pte Ltd,181458,2021-09-29,0.0102,1152258,SMM
"Herzfeld (Thomas J.) Advisors, Inc",171988,2021-09-29,0.0097,1092123,SMM
Zazove Associates Llc,156650,2021-09-29,0.0088,994727,SMM
"Commonwealth Equity Services, LLC",134843,2021-09-29,0.0076,856253,SMM
Wells Fargo & Company,134296,2021-09-29,0.0076,852779,SMM
