Holder,Shares,Date Reported,% Out,Value,ABV
P.A.W. Capital Partners,675000,2021-09-29,0.0454,5143500,MTBC
"Vanguard Group, Inc. (The)",402909,2021-09-29,0.0271,3070166,MTBC
"Franklin Resources, Inc.",390791,2021-09-29,0.0263,2977827,MTBC
"Bridgeway Capital Management, Inc.",341363,2021-09-29,0.0229,2601186,MTBC
Royce & Associates LP,312000,2021-09-29,0.021,2377440,MTBC
"Apollo Management Holdings, L.P.",209844,2021-09-29,0.0141,1599011,MTBC
"Advisor Group, Inc.",127408,2021-09-29,0.0086,970848,MTBC
Dimensional Fund Advisors LP,111713,2021-09-29,0.0075,851253,MTBC
"Gabelli Funds, LLC",106100,2021-09-29,0.0070999999999999995,808482,MTBC
Bank of Montreal/Can/,93072,2021-09-29,0.0063,709208,MTBC
