Holder,Shares,Date Reported,% Out,Value,ABV
State Street Corporation,15102655,2021-09-29,0.0953,5439221198,NOC
Capital International Investors,13560622,2021-09-29,0.0855,4883858013,NOC
"Vanguard Group, Inc. (The)",11990854,2021-09-29,0.0756,4318506068,NOC
"Wellington Management Group, LLP",9387482,2021-09-29,0.0592,3380901642,NOC
Blackrock Inc.,8768923,2021-09-29,0.0553,3158127618,NOC
Massachusetts Financial Services Co.,6046845,2021-09-29,0.0381,2177771226,NOC
"FMR, LLC",4971035,2021-09-29,0.031400000000000004,1790318255,NOC
JP Morgan Chase & Company,4943070,2021-09-29,0.031200000000000002,1780246660,NOC
Bank of America Corporation,2848121,2021-09-29,0.018000000000000002,1025750778,NOC
"Geode Capital Management, LLC",2548300,2021-09-29,0.0161,917770245,NOC
