Holder,Shares,Date Reported,% Out,Value,ABV
"Empyrean Capital Partners, LP",1450000,2021-09-29,0.0525,14181000,SWET
"Aristeia Capital, LLC",1200000,2021-09-29,0.0435,11736000,SWET
Millennium Management LLC,1093547,2021-09-29,0.039599999999999996,10694889,SWET
Hudson Bay Capital Management Lp,1059436,2021-09-29,0.0384,10361284,SWET
Goldman Sachs Group Inc,1000751,2021-09-29,0.0363,9787344,SWET
Periscope Capital Inc.,970200,2021-09-29,0.0352,9488556,SWET
"Saba Capital Management, L.P.",844605,2021-09-29,0.030600000000000002,8260236,SWET
Marshall Wace LLP,836928,2021-09-29,0.030299999999999997,8185155,SWET
"Castle Creek Arbitrage, LLC",799998,2021-09-29,0.028999999999999998,7823980,SWET
Citadel Advisors LLC,602670,2021-09-29,0.0218,5894112,SWET
