Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",17305020,2021-09-29,0.1631,139132360,AFIN
Blackrock Inc.,12856359,2021-09-29,0.12119999999999999,103365126,AFIN
State Street Corporation,4706634,2021-09-29,0.0444,37841337,AFIN
Invesco Ltd.,3025029,2021-09-29,0.0285,24321233,AFIN
"Geode Capital Management, LLC",2641655,2021-09-29,0.024900000000000002,21238906,AFIN
"Charles Schwab Investment Management, Inc.",2302621,2021-09-29,0.0217,18513072,AFIN
Northern Trust Corporation,1509699,2021-09-29,0.014199999999999999,12137979,AFIN
Dimensional Fund Advisors LP,1295268,2021-09-29,0.012199999999999999,10413954,AFIN
"Mirae Asset Global Investments Co., Ltd.",1083590,2021-09-29,0.0102,8712063,AFIN
Phocas Financial Corporation,970882,2021-09-29,0.0092,7805891,AFIN
