Holder,Shares,Date Reported,% Out,Value,ABV
Citadel Advisors LLC,2274779,2021-09-29,0.13,22679546,ACQRU
Schonfeld Strategic Advisors LLC,2017059,2021-09-29,0.1153,20110078,ACQRU
"Vista Equity Partners Management, LLC",1852095,2021-09-29,0.1059,18465387,ACQRU
Magnetar Financial LLC,1759439,2021-09-29,0.10060000000000001,17541606,ACQRU
Echo Street Capital Management LLC,1378246,2021-09-29,0.0788,13741112,ACQRU
"Neuberger Berman Group, LLC",1212444,2021-09-29,0.0693,12088066,ACQRU
Manufacturers Life Insurance Co.,1064269,2021-09-29,0.0608,10610761,ACQRU
BlueCrest Capital Management Ltd,750000,2021-09-29,0.0429,7477500,ACQRU
"Silver Rock Financial, LP",504769,2021-09-29,0.028900000000000002,5032546,ACQRU
Kepos Capital Lp,427844,2021-09-29,0.0245,4265604,ACQRU
