Holder,Shares,Date Reported,% Out,Value,ABV
Millennium Management LLC,5991421,2021-09-29,0.034300000000000004,15038466,CIDM
"Vanguard Group, Inc. (The)",5912118,2021-09-29,0.0338,14839416,CIDM
"Renaissance Technologies, LLC",4355890,2021-09-29,0.024900000000000002,10933283,CIDM
Blackrock Inc.,2415315,2021-09-29,0.0138,6062440,CIDM
Kore Private Wealth LLC,1484072,2021-09-29,0.0085,3725020,CIDM
"Geode Capital Management, LLC",968296,2021-09-29,0.0055000000000000005,2430422,CIDM
"Susquehanna International Group, LLP",800822,2021-09-29,0.0046,2010063,CIDM
Iridian Asset Management LLC,659117,2021-09-29,0.0038,1654383,CIDM
"Bridgeway Capital Management, Inc.",544500,2021-09-29,0.0031,1366695,CIDM
"Eam Investors, LLC",486659,2021-09-29,0.0028000000000000004,1221514,CIDM
