Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,1589358,2021-09-29,0.04190000000000001,21329184,DPG
Wells Fargo & Company,390740,2021-09-29,0.0103,5243730,DPG
UBS Group AG,271373,2021-09-29,0.0072,3641825,DPG
Parametric Portfolio Associates,270286,2021-09-29,0.0070999999999999995,3627238,DPG
Truist Financial Corp,259457,2021-09-29,0.0068000000000000005,3481912,DPG
Royal Bank of Canada,250506,2021-09-29,0.0066,3361790,DPG
LPL Financial LLC,213073,2021-09-29,0.005600000000000001,2859439,DPG
"Raymond James Financial Services Advisors, Inc.",146537,2021-09-29,0.0039000000000000003,1966526,DPG
"Advisor Group, Inc.",97693,2021-09-29,0.0026,1311040,DPG
"Swaine & Leidel Wealth Services, LLC",92741,2021-09-29,0.0024,1244584,DPG
