Holder,Shares,Date Reported,% Out,Value,ABV
JP Morgan Chase & Company,38381714,2021-09-29,0.0022,94035199,LYG
Macquarie Group Limited,32593603,2021-09-29,0.0018,79854327,LYG
Mondrian Investment Partners Ltd,25967456,2021-09-29,0.0015,63620267,LYG
"Goldman Sachs Group, Inc.",14857627,2021-09-29,0.0008,36401186,LYG
"CIBC Private Wealth Group, LLC",13498773,2021-09-29,0.0008,33071993,LYG
"Jane Street Group, LLC",10253479,2021-09-29,0.0006,25121023,LYG
Northern Trust Corporation,9078273,2021-09-29,0.0005,22241768,LYG
"FMR, LLC",8161651,2021-09-29,0.0005,19996044,LYG
Parametric Portfolio Associates,8027099,2021-09-29,0.0005,19666392,LYG
Dimensional Fund Advisors LP,6741926,2021-09-29,0.0004,16517718,LYG
