Holder,Shares,Date Reported,% Out,Value,ABV
Invesco Ltd.,1747546,2021-12-30,0.015300000000000001,1028955,SNMP
JP Morgan Chase & Company,1113263,2021-12-30,0.0098,655489,SNMP
Bank of America Corporation,174786,2021-12-30,0.0015,102913,SNMP
Morgan Stanley,164637,2021-12-30,0.0014000000000000002,96938,SNMP
Citadel Advisors LLC,155067,2021-12-30,0.0014000000000000002,91303,SNMP
Citigroup Inc.,102394,2021-12-30,0.0009,60289,SNMP
Blackstone Inc,71161,2021-12-30,0.0006,41899,SNMP
UBS Group AG,69715,2021-12-30,0.0006,41048,SNMP
Virtu Financial LLC,55801,2021-09-29,0.0005,59149,SNMP
"Aurora Private Wealth, Inc.",50000,2021-12-30,0.0004,29440,SNMP
