Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2731194,2021-09-29,0.1634,380509948,LGND
"Vanguard Group, Inc. (The)",1722291,2021-09-29,0.10310000000000001,239949582,LGND
Janus Henderson Group PLC,1462900,2021-09-29,0.0875,203811228,LGND
"William Blair Investment Management, LLC",1375941,2021-09-29,0.0823,191696100,LGND
State Street Corporation,918213,2021-09-29,0.054900000000000004,127925435,LGND
Macquarie Group Limited,644778,2021-09-29,0.038599999999999995,89830470,LGND
St. Denis J. Villere & Company,564349,2021-09-29,0.0338,78625102,LGND
"Chicago Capital, LLC",440283,2021-09-29,0.0263,61340227,LGND
Stephens Investment Management Group,410164,2021-09-29,0.0245,57144048,LGND
"Rice, Hall, James & Associates",373720,2021-09-29,0.022400000000000003,52066670,LGND
