Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,15535655,2021-09-29,0.1595,736234690,PDCE
"Vanguard Group, Inc. (The)",11100471,2021-09-29,0.114,526051320,PDCE
Dimensional Fund Advisors LP,6165021,2021-09-29,0.0633,292160345,PDCE
State Street Corporation,4544005,2021-09-29,0.0467,215340396,PDCE
Victory Capital Management Inc.,4217686,2021-09-29,0.0433,199876139,PDCE
"FMR, LLC",3270379,2021-09-29,0.0336,154983260,PDCE
Jennison Associates LLC,2735218,2021-09-29,0.0281,129621981,PDCE
Macquarie Group Limited,2705723,2021-09-29,0.0278,128224212,PDCE
Harris Associates L.P.,2454268,2021-09-29,0.0252,116307760,PDCE
Lord Abbett & Co,1819379,2021-09-29,0.0187,86220370,PDCE
