Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",3047038,2021-09-29,0.085,4966671,ELOX
Menora Mivtachim Holdings Ltd.,2094208,2021-09-29,0.0584,3413559,ELOX
American Financial Group Inc.,1480000,2021-09-29,0.041299999999999996,2412400,ELOX
"SilverArc Capital Management, LLC",1259840,2021-09-29,0.0351,2053539,ELOX
"Nantahala Capital Management, LLC",1209338,2021-09-29,0.0337,1971220,ELOX
Altshuler Shaham Ltd,1157540,2021-09-29,0.0323,1886790,ELOX
"Altium Capital Management, LP",1118000,2021-09-29,0.031200000000000002,1822340,ELOX
"Geode Capital Management, LLC",772836,2021-09-29,0.0216,1259722,ELOX
"Two Sigma Advisers, LP",705300,2021-09-29,0.0197,1149639,ELOX
Clal Insurance Enterprises Holdings Ltd,585000,2021-09-29,0.0163,953550,ELOX
