Holder,Shares,Date Reported,% Out,Value,ABV
"Broadwood Capital, Inc.",8663584,2021-09-29,0.182,1113530451,STAA
Blackrock Inc.,5528797,2021-09-29,0.1162,710616278,STAA
Baillie Gifford and Company,5464019,2021-09-29,0.1148,702290362,STAA
"Vanguard Group, Inc. (The)",4822627,2021-09-29,0.1013,619852248,STAA
State Street Corporation,1488081,2021-09-29,0.0313,191263050,STAA
Palo Alto Investors Lp,1140511,2021-09-29,0.024,146589878,STAA
"Ensign Peak Advisors, Inc",854238,2021-09-29,0.0179,109795210,STAA
"Geode Capital Management, LLC",829742,2021-09-29,0.0174,106646739,STAA
Geneva Capital Management LLC,696020,2021-09-29,0.0146,89459450,STAA
Northern Trust Corporation,657261,2021-09-29,0.0138,84477756,STAA
