Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1263775,2021-09-29,0.032400000000000005,34374680,SKYT
Summit Partners Public Asset Management LLC,980085,2021-09-29,0.025099999999999997,26658312,SKYT
Macquarie Group Limited,919025,2021-09-29,0.0235,24997480,SKYT
Emerald Mutual Fund Advisers Trust,607123,2021-09-29,0.0155,16513745,SKYT
"Emerald Advisers, LLC",600297,2021-09-29,0.0154,16328078,SKYT
Wells Fargo & Company,538767,2021-09-29,0.0138,14654462,SKYT
"Vanguard Group, Inc. (The)",370504,2021-09-29,0.0095,10077708,SKYT
"Penn Capital Management Co., Inc.",246054,2021-09-29,0.0063,6692668,SKYT
New York State Common Retirement Fund,219534,2021-09-29,0.005600000000000001,5971324,SKYT
Bank Of New York Mellon Corporation,170227,2021-09-29,0.0044,4630174,SKYT
