Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",22961780,2021-09-29,0.07629999999999999,61388778065,GOOGL
Blackrock Inc.,20380976,2021-09-29,0.0678,54488946955,GOOGL
"FMR, LLC",13443290,2021-09-29,0.0447,35940904680,GOOGL
State Street Corporation,11095512,2021-09-29,0.0369,29664073242,GOOGL
Price (T.Rowe) Associates Inc,7328683,2021-09-29,0.024399999999999998,19593380574,GOOGL
Norges Bank Investment Management,5433638,2020-12-30,0.0181,9523211304,GOOGL
"Geode Capital Management, LLC",5206549,2021-09-29,0.0173,13919812882,GOOGL
"Wellington Management Group, LLP",4669223,2021-09-29,0.0155,12483261074,GOOGL
Capital Research Global Investors,3769465,2021-09-29,0.0125,10077740066,GOOGL
Northern Trust Corporation,3683032,2021-09-29,0.012199999999999999,9846659712,GOOGL
