Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,1974886,2021-09-29,0.053399999999999996,27470664,NXDT
"Highland Capital Management Fund Advisors, L.P.",1825479,2021-09-29,0.049400000000000006,25392412,NXDT
"Rivernorth Capital Management, Llc",1492269,2021-09-29,0.0404,20757461,NXDT
"Herzfeld (Thomas J.) Advisors, Inc",1263868,2021-09-29,0.0342,17580403,NXDT
Invesco Ltd.,843152,2021-09-29,0.022799999999999997,11728244,NXDT
Matisse Capital,712000,2021-09-29,0.019299999999999998,9903920,NXDT
"Camelot Portfolios, LLC",545923,2021-12-30,0.0148,7413634,NXDT
Penserra Capital Management LLC,502072,2021-09-29,0.013600000000000001,6983821,NXDT
Stonehill Capital Management LLC,405153,2021-09-29,0.011000000000000001,5635678,NXDT
"Loomis Sayles & Company, LP",341417,2021-09-29,0.0092,4749110,NXDT
