Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",1091718,2021-09-29,0.0825,7390930,LFVN
"Vanguard Group, Inc. (The)",794063,2021-09-29,0.06,5375806,LFVN
Dimensional Fund Advisors LP,246930,2021-09-29,0.0187,1671716,LFVN
Blackrock Inc.,225709,2021-09-29,0.0171,1528049,LFVN
Deutsche Bank Aktiengesellschaft,224855,2021-09-29,0.017,1522268,LFVN
Acadian Asset Management. LLC,214078,2021-09-29,0.016200000000000003,1449308,LFVN
Morgan Stanley,202684,2021-09-29,0.015300000000000001,1372170,LFVN
Millennium Management LLC,134835,2021-09-29,0.0102,912832,LFVN
"Geode Capital Management, LLC",111879,2021-09-29,0.0085,757420,LFVN
Globeflex Capital L P,103853,2021-09-29,0.0078000000000000005,703084,LFVN
