Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",1876623,2021-09-29,0.0356,2270713,DGLY
"Sabby Management, LLC",1531958,2021-09-29,0.0291,1853669,DGLY
Blackrock Inc.,935852,2021-09-29,0.0178,1132380,DGLY
"Geode Capital Management, LLC",490900,2021-09-29,0.009300000000000001,593989,DGLY
Citadel Advisors LLC,144812,2021-09-29,0.0027,175222,DGLY
State Street Corporation,142485,2021-09-29,0.0027,172406,DGLY
"Group One Trading, L.P.",114160,2021-09-29,0.0022,138133,DGLY
Northern Trust Corporation,77524,2021-09-29,0.0015,93804,DGLY
"Jane Street Group, LLC",39851,2021-09-29,0.0008,48219,DGLY
Wolverine Trading LLC,26833,2021-09-29,0.0005,32467,DGLY
