Holder,Shares,Date Reported,% Out,Value,ABV
Ares Management Llc,4588844,2021-09-29,0.062,17667049,BKCC
"Telemus Capital, LLC",2815952,2021-09-29,0.0381,10841415,BKCC
Lsv Asset Management,1298642,2021-09-29,0.0176,4999771,BKCC
"Zeke Capital Advisors, Llc",688284,2021-09-29,0.009300000000000001,2649893,BKCC
"Two Sigma Advisers, LP",684084,2021-09-29,0.0092,2633723,BKCC
"Two Sigma Investments, LP",637169,2021-09-29,0.0086,2453100,BKCC
Millennium Management LLC,562422,2021-09-29,0.0076,2165324,BKCC
Blackrock Inc.,462616,2021-09-29,0.0063,1781071,BKCC
Legal & General Group PLC,454605,2021-09-29,0.0060999999999999995,1750229,BKCC
"Transcend Wealth Collective, LLC",446987,2021-09-29,0.006,1720899,BKCC
