Holder,Shares,Date Reported,% Out,Value,ABV
Cevian Capital II Gp Ltd,8023649,2021-09-29,0.0716,273285484,VNE
Fjarde Ap-Fonden/Fourth Swedish National Pension Fund,5500000,2021-09-29,0.049100000000000005,187330000,VNE
Blackrock Inc.,1963213,2021-09-29,0.0175,66867034,VNE
"Vanguard Group, Inc. (The)",1751549,2021-09-29,0.015600000000000001,59657758,VNE
Norges Bank Investment Management,1302548,2020-12-30,0.0116,27744272,VNE
Segantii Capital Management Ltd,1091715,2021-09-29,0.0097,37183812,VNE
Bank of America Corporation,1042081,2021-09-29,0.009300000000000001,35493278,VNE
"Geode Capital Management, LLC",859868,2021-09-29,0.0077,29287104,VNE
"Balyasny Asset Management, LP",834230,2021-09-29,0.0074,28413873,VNE
State Street Corporation,823500,2021-09-29,0.0074,28048410,VNE
