Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",2518044,2021-09-29,0.0175,28277634,MNTK
Grantham Mayo Van Otterloo & Company,1616477,2021-09-29,0.0113,18153036,MNTK
"Geode Capital Management, LLC",491582,2021-09-29,0.0034000000000000002,5520465,MNTK
Blackrock Inc.,444457,2021-09-29,0.0031,4991252,MNTK
"Charles Schwab Investment Management, Inc.",300202,2021-09-29,0.0021,3371268,MNTK
"Fort Washington Investment Advisors, Inc.",264339,2021-09-29,0.0018,2968526,MNTK
State Street Corporation,193900,2021-09-29,0.0014000000000000002,2177497,MNTK
Northern Trust Corporation,111542,2021-09-29,0.0008,1252616,MNTK
Arosa Capital Management LP,100000,2021-09-29,0.0007000000000000001,1123000,MNTK
"Russell Investments Group, Ltd.",52569,2021-09-29,0.0004,590349,MNTK
