Holder,Shares,Date Reported,% Out,Value,ABV
Working Capital Advisors (UK) Ltd.,9066812,2021-09-29,0.10880000000000001,362219139,SFIX
"Vanguard Group, Inc. (The)",6372783,2021-09-29,0.0765,254592680,SFIX
"Jackson Square Partners, Llc",5793617,2021-09-29,0.0695,231454999,SFIX
Blackrock Inc.,5390497,2021-09-29,0.0647,215350355,SFIX
Morgan Stanley,4671539,2021-09-29,0.056100000000000004,186627983,SFIX
Spyglass Capital Management LLC,4081829,2021-09-29,0.049,163069068,SFIX
"Slate Path Capital, LP",2982056,2021-09-29,0.0358,119133137,SFIX
"Disciplined Growth Investors, Inc.",2456678,2021-09-29,0.029500000000000002,98144286,SFIX
"Shaw D.E. & Co., Inc.",2148461,2021-09-29,0.0258,85831016,SFIX
BAMCO Inc.,2062275,2021-09-29,0.0248,82387886,SFIX
