Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",4846586,2021-09-29,0.09939999999999999,538164909,RL
"Barrow, Hanley Mewhinney & Strauss, LLC",4659488,2021-09-29,0.0956,517389547,RL
Blackrock Inc.,4471507,2021-09-29,0.09179999999999999,496516137,RL
JP Morgan Chase & Company,3607338,2021-09-29,0.07400000000000001,400558811,RL
Price (T.Rowe) Associates Inc,2055782,2021-09-29,0.042199999999999994,228274033,RL
State Street Corporation,1981777,2021-09-29,0.0407,220056518,RL
Mackenzie Financial Corporation,1773162,2021-09-29,0.0364,196891908,RL
"HS Management Partners, LLC",1559375,2021-09-29,0.032,173153000,RL
Jupiter Asset Management Limited,1378100,2021-09-29,0.028300000000000002,153024224,RL
Invesco Ltd.,1196226,2021-09-29,0.0245,132828935,RL
