Holder,Shares,Date Reported,% Out,Value,ABV
"22NW, LP",15515801,2021-09-29,0.1818,48098983,DRTT
MAK Capital One LLC,8912300,2021-09-29,0.10439999999999999,27628130,DRTT
683 Capital Management LLC,6294000,2021-09-29,0.0738,19511400,DRTT
"American Century Companies, Inc.",3728825,2021-09-29,0.0437,11559357,DRTT
Robeco Schweiz AG,3300000,2021-09-29,0.0387,10230000,DRTT
Amundi,1657469,2021-09-29,0.0194,5138153,DRTT
"Jarislowsky, Fraser Ltd",990039,2021-09-29,0.0116,3069120,DRTT
"Lapides Asset Management, Llc",859800,2021-09-29,0.0101,2665380,DRTT
"Millrace Asset Group, Inc.",442380,2021-09-29,0.0052,1371378,DRTT
"Nierenberg Investment Management Company, Inc.",404175,2021-09-29,0.004699999999999999,1252942,DRTT
