Holder,Shares,Date Reported,% Out,Value,ABV
Farallon Capital Management Llc,1550000,2021-09-29,0.051699999999999996,15159000,BSKY
Glazer Capital LLC,1491792,2021-09-29,0.049699999999999994,14589725,BSKY
Soroban Capital Partners LP,1200000,2021-09-29,0.04,11736000,BSKY
Hbk Investments L P,900000,2021-09-29,0.03,8802000,BSKY
"Alyeska Investment Group, L.P.",750000,2021-09-29,0.025,7335000,BSKY
Alberta Investment Managament Corp,750000,2021-09-29,0.025,7335000,BSKY
"Arena Capital Advisors, LLC- CA",750000,2021-09-29,0.025,7335000,BSKY
Hudson Bay Capital Management Lp,728073,2021-09-29,0.024300000000000002,7120553,BSKY
Marshall Wace LLP,626377,2021-09-29,0.0209,6125967,BSKY
Prelude Capital Management LLC,605448,2021-09-29,0.0202,5921281,BSKY
