Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2919951,2021-09-29,0.0467,26892748,DSKE
"Vanguard Group, Inc. (The)",2876663,2021-09-29,0.046,26494066,DSKE
"Portolan Capital Management, LLC",2590930,2021-09-29,0.0415,23862465,DSKE
"Wellington Management Group, LLP",1141507,2021-09-29,0.0183,10513279,DSKE
State Street Corporation,1085669,2021-09-29,0.0174,9999011,DSKE
"Geode Capital Management, LLC",882997,2021-09-29,0.0141,8132402,DSKE
Royce & Associates LP,812445,2021-09-29,0.013000000000000001,7482618,DSKE
"Renaissance Technologies, LLC",797339,2021-09-29,0.0128,7343492,DSKE
Friess Associates Inc,589174,2021-09-29,0.009399999999999999,5426292,DSKE
"Verdad Advisers, LP",588400,2021-09-29,0.009399999999999999,5419164,DSKE
