Holder,Shares,Date Reported,% Out,Value,ABV
Stilwell Value LLC,135016,2021-09-29,0.023700000000000002,2014438,LSBK
HBK Sorce Advisory LLC,79007,2021-09-29,0.0139,1178784,LSBK
"Bridgeway Capital Management, Inc.",48850,2021-09-29,0.0086,728842,LSBK
"Vanguard Group, Inc. (The)",26442,2021-09-29,0.0046,394514,LSBK
Dimensional Fund Advisors LP,23956,2021-09-29,0.0042,357423,LSBK
Minerva Advisors LLC,19700,2021-09-29,0.0034999999999999996,293924,LSBK
First Manhattan Company,18507,2021-09-29,0.0033,276124,LSBK
Blackrock Inc.,6104,2021-09-29,0.0011,91071,LSBK
Royal Bank of Canada,4079,2021-09-29,0.0007000000000000001,60858,LSBK
UBS Group AG,725,2021-09-29,0.0001,10817,LSBK
