Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,18288119,2021-09-29,0.1759,298096339,SKT
"Vanguard Group, Inc. (The)",17052463,2021-09-29,0.16399999999999998,277955146,SKT
State Street Corporation,5390462,2021-09-29,0.0518,87864530,SKT
"Ameriprise Financial, Inc.",2690935,2021-09-29,0.0259,43862240,SKT
Lsv Asset Management,2380452,2021-09-29,0.0229,38801367,SKT
"Geode Capital Management, LLC",1997992,2021-09-29,0.0192,32567269,SKT
Nuveen Asset Management,1902402,2021-09-29,0.0183,31009152,SKT
"Charles Schwab Investment Management, Inc.",1799881,2021-09-29,0.0173,29338060,SKT
Dimensional Fund Advisors LP,1526925,2021-09-29,0.0147,24888877,SKT
"FMR, LLC",1428886,2021-09-29,0.0137,23290841,SKT
