Holder,Shares,Date Reported,% Out,Value,ABV
"Atalaya Capital Management, LP",1900000,2021-12-30,0.095,19361000,USCTU
Shaolin Capital Management LLC,949480,2021-12-30,0.0475,9675201,USCTU
Kepos Capital Lp,875000,2021-12-30,0.0438,8916250,USCTU
"Wolverine Asset Management, LLC",610500,2021-12-30,0.0305,6220995,USCTU
Davidson Kempner Capital Management LP,600000,2021-12-30,0.03,6114000,USCTU
"Context Capital Management, LLC",600000,2021-12-30,0.03,6114000,USCTU
"Basso Capital Management, L.P.",479730,2021-12-30,0.024,4888448,USCTU
UBS OConnor LLC,412616,2021-12-30,0.0206,4204557,USCTU
Governors Lane LP,350000,2021-12-30,0.0175,3566500,USCTU
Sculptor Capital Lp,350000,2021-12-30,0.0175,3566500,USCTU
