Holder,Shares,Date Reported,% Out,Value,ABV
Perceptive Advisors Llc,15919925,2021-09-29,0.1311,15300639,AGRX
"Vanguard Group, Inc. (The)",4104848,2021-09-29,0.0338,3945169,AGRX
Investor AB,3510189,2021-09-29,0.028900000000000002,3373642,AGRX
Blackrock Inc.,1507654,2021-12-30,0.0124,735885,AGRX
Millennium Management LLC,939979,2021-09-29,0.0077,903413,AGRX
Royal Bank of Canada,810224,2021-09-29,0.0067,778706,AGRX
"Needham Investment Management, L.L.C.",735000,2021-09-29,0.0060999999999999995,706408,AGRX
"Geode Capital Management, LLC",701751,2021-12-30,0.0058,342524,AGRX
Gsa Capital Partners Llp,586491,2021-09-29,0.0048,563676,AGRX
Morgan Stanley,520607,2021-09-29,0.0043,500355,AGRX
