Holder,Shares,Date Reported,% Out,Value,ABV
"1607 Capital Partners, LLC",3208190,2021-09-29,0.23929999999999998,31279852,JEQ
Wells Fargo & Company,2424529,2021-09-29,0.1808,23639157,JEQ
Lazard Asset Management LLC,1463403,2021-09-29,0.1091,14268179,JEQ
City of London Investment Management Co. Limited,1046052,2021-09-29,0.078,10199007,JEQ
Karpus Management Inc,679092,2021-09-29,0.0506,6621147,JEQ
Matisse Capital,254216,2021-09-29,0.019,2478606,JEQ
"Cornerstone Advisors, LLC",151221,2021-09-29,0.0113,1474404,JEQ
"Wolverine Asset Management, LLC",127263,2021-09-29,0.0095,1240814,JEQ
"Saba Capital Management, L.P.",119823,2021-09-29,0.0089,1168274,JEQ
"Bulldog Investors, LLC",114992,2021-09-29,0.0086,1121172,JEQ
