Holder,Shares,Date Reported,% Out,Value,ABV
"Bramshill Investments, Llc",2999308,2021-09-29,0.028999999999999998,29693149,JPC
SIT Investment Associates Inc,1844418,2021-09-29,0.0178,18259738,JPC
Morgan Stanley,1598789,2021-09-29,0.0155,15828011,JPC
Invesco Ltd.,1116379,2021-09-29,0.0108,11052152,JPC
Cohen & Steers Inc.,1101912,2021-09-29,0.010700000000000001,10908928,JPC
Parametric Portfolio Associates,1098585,2021-09-29,0.0106,10875991,JPC
Wells Fargo & Company,768010,2021-09-29,0.0074,7603299,JPC
"Raymond James & Associates, Inc.",658648,2021-09-29,0.0064,6520615,JPC
IBEX Wealth Advisors,598445,2021-09-29,0.0058,5924605,JPC
"Moors & Cabot, Inc.",539634,2021-09-29,0.0052,5342376,JPC
