Holder,Shares,Date Reported,% Out,Value,ABV
"SCW Capital Management, LP",11419908,2021-09-29,0.1283,28321371,AKU
"Nantahala Capital Management, LLC",6320740,2021-09-29,0.071,15675435,AKU
"First Light Asset Management, LLC",3559911,2021-09-29,0.04,8828579,AKU
CIBC Asset Management Inc.,689976,2021-09-29,0.0078000000000000005,1711140,AKU
"Cibc World Markets, Inc.",431465,2021-09-29,0.0048,1070033,AKU
Burgundy Asset Management Ltd.,347095,2021-09-29,0.0039000000000000003,860795,AKU
King Luther Capital Management,242244,2021-09-29,0.0027,600765,AKU
Bank of Montreal/Can/,208646,2021-09-29,0.0023,517442,AKU
Blackrock Inc.,153370,2021-09-29,0.0017000000000000001,380357,AKU
Scotia Capital Inc.,70968,2021-09-29,0.0008,176000,AKU
