Holder,Shares,Date Reported,% Out,Value,ABV
Dimensional Fund Advisors LP,1282127,2021-09-29,0.077,57170042,CSV
Blackrock Inc.,1216612,2021-09-29,0.0731,54248729,CSV
"Ameriprise Financial, Inc.",1112667,2021-09-29,0.0668,49613821,CSV
Global Alpha Capital Management Ltd.,987028,2021-09-29,0.0593,44011578,CSV
"Renaissance Technologies, LLC",925000,2021-09-29,0.0555,41245750,CSV
"Vanguard Group, Inc. (The)",895015,2021-09-29,0.0537,39908718,CSV
State Street Corporation,406523,2021-09-29,0.024399999999999998,18126860,CSV
"Mill Road Capital Management, LLC",397637,2021-09-29,0.0239,17730633,CSV
"Kennedy Capital Management, Inc.",328289,2021-09-29,0.0197,14638406,CSV
"Arrowstreet Capital, Limited Partnership",285592,2021-09-29,0.0172,12734547,CSV
