Holder,Shares,Date Reported,% Out,Value,ABV
Newfoundland Capital Management,2138000,2021-09-29,0.1069,20653080,ASPCU
Sharp Capital Gestora de Recursos Ltda,1149900,2021-09-29,0.0575,11108034,ASPCU
"Aristeia Capital, LLC",900000,2021-09-29,0.045,8694000,ASPCU
Magnetar Financial LLC,369415,2021-09-29,0.018500000000000003,3568548,ASPCU
"Silver Rock Financial, LP",258749,2021-09-29,0.0129,2499515,ASPCU
"Jane Street Group, LLC",160085,2021-09-29,0.008,1546421,ASPCU
Castle Hook Partners LP,150000,2021-09-29,0.0075,1449000,ASPCU
"Bracebridge Capital, LLC",133000,2021-09-29,0.0067,1284780,ASPCU
"Susquehanna International Group, LLP",110041,2021-09-29,0.0055000000000000005,1062996,ASPCU
HRT Financial LLC,74963,2021-09-29,0.0037,724142,ASPCU
