Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",11635778,2021-09-29,0.0915,376533776,SONO
Blackrock Inc.,10435901,2021-09-29,0.0821,337705756,SONO
Morgan Stanley,4579470,2021-09-29,0.036000000000000004,148191649,SONO
Thrivent Financial For Lutherans,4126024,2021-09-29,0.0325,133518136,SONO
Lord Abbett & Co,3620067,2021-09-29,0.0285,117145368,SONO
JP Morgan Chase & Company,3584454,2021-09-29,0.0282,115992931,SONO
State Street Corporation,2319113,2021-09-29,0.0182,75046496,SONO
"Shaw D.E. & Co., Inc.",2304729,2021-09-29,0.0181,74581030,SONO
"Geode Capital Management, LLC",2084285,2021-09-29,0.016399999999999998,67447462,SONO
"Franklin Resources, Inc.",1983214,2021-09-29,0.015600000000000001,64176805,SONO
