Holder,Shares,Date Reported,% Out,Value,ABV
Millennium Management LLC,5375460,2021-09-29,0.0347,7794417,SHIP
Marshall Wace LLP,3354040,2021-09-29,0.0217,4863358,SHIP
"Renaissance Technologies, LLC",3019275,2021-09-29,0.0195,4377948,SHIP
"Two Sigma Investments, LP",1658090,2021-09-29,0.010700000000000001,2404230,SHIP
Skandinaviska Enskilda Banken AB publ,1356250,2021-09-29,0.0088,1966562,SHIP
"Manatuck Hill Partners, LLC",500000,2021-09-29,0.0032,725000,SHIP
Gsa Capital Partners Llp,498692,2021-09-29,0.0032,723103,SHIP
"Jane Street Group, LLC",493385,2021-09-29,0.0032,715408,SHIP
"Goldman Sachs Group, Inc.",337622,2021-09-29,0.0022,489551,SHIP
Virtu Financial LLC,320536,2021-09-29,0.0021,464777,SHIP
