Holder,Shares,Date Reported,% Out,Value,ABV
Mint Tower Capital Management B.V.,2250000,2021-09-29,0.0765,21982500,GWII
"Highbridge Capital Management, LLC.",2191415,2021-09-29,0.0745,21410124,GWII
Periscope Capital Inc.,2131700,2021-09-29,0.0725,20826709,GWII
Magnetar Financial LLC,2010288,2021-09-29,0.0684,19640513,GWII
Polar Asset Management Partners Inc.,2000000,2021-09-29,0.068,19540000,GWII
Weiss Asset Management LP,2000000,2021-09-29,0.068,19540000,GWII
Shaolin Capital Management LLC,1975000,2021-09-29,0.0672,19295750,GWII
Walleye Capital LLC,1107960,2021-09-29,0.0377,10824769,GWII
"Owl Creek Asset Management, L.P.",1000000,2021-09-29,0.034,9770000,GWII
"Shaw D.E. & Co., Inc.",936134,2021-09-29,0.0318,9146029,GWII
