Holder,Shares,Date Reported,% Out,Value,ABV
Van Eck Associates Corporation,500517,2021-09-29,0.0151,6942170,GAIN
Davenport & Company LLC/Va,304716,2021-09-29,0.0092,4226410,GAIN
"Advisors Asset Management, Inc.",276348,2021-09-29,0.0083,3832946,GAIN
"Outfitter Financial, LLC",256620,2021-09-29,0.0077,3559319,GAIN
Blackrock Inc.,245206,2021-09-29,0.0074,3401007,GAIN
"Advisor Group, Inc.",205522,2021-09-29,0.0062,2850590,GAIN
Legal & General Group PLC,197951,2021-09-29,0.006,2745580,GAIN
PFG Advisors,149844,2021-09-29,0.0045000000000000005,2078336,GAIN
"Blair (William) & Company, L.L.C.",144374,2021-09-29,0.0043,2002467,GAIN
Morgan Stanley,142789,2021-09-29,0.0043,1980483,GAIN
