Holder,Shares,Date Reported,% Out,Value,ABV
"Summit Partners, L.P.",72644324,2021-09-29,0.5647,621835413,AKA
Stephens Investment Management Group,1123560,2021-09-29,0.0087,9617673,AKA
Ophir Asset Management Pty Ltd,850000,2021-09-29,0.0066,7276000,AKA
Bank of America Corporation,834168,2021-09-29,0.006500000000000001,7140478,AKA
Caas Capital Management LP,750000,2021-09-29,0.0058,6420000,AKA
"J. Goldman & Co., L.P.",575633,2021-09-29,0.0045000000000000005,4927418,AKA
Texas - Teacher Retirement System,575000,2021-09-29,0.0045000000000000005,4922000,AKA
"Alyeska Investment Group, L.P.",500000,2021-09-29,0.0039000000000000003,4280000,AKA
Millennium Management LLC,451514,2021-09-29,0.0034999999999999996,3864959,AKA
Citadel Advisors LLC,286709,2021-09-29,0.0022,2454229,AKA
