Holder,Shares,Date Reported,% Out,Value,ABV
"MML Investors Services, LLC",48534,2021-09-29,0.0085,499900,PYN
"Guggenheim Capital, LLC",36826,2021-09-29,0.0064,379307,PYN
Invesco Ltd.,21545,2021-09-29,0.0038,221913,PYN
UBS Group AG,18510,2021-09-29,0.0032,190653,PYN
"Advisor Group, Inc.",16500,2021-09-29,0.0029,169950,PYN
"Ackerman Capital Advisors, LLC",10125,2021-09-29,0.0018,104287,PYN
"Herold Advisors, Inc.",9959,2021-09-29,0.0017000000000000001,102577,PYN
Royal Bank of Canada,6000,2021-09-29,0.0011,61800,PYN
Morgan Stanley,5680,2021-09-29,0.001,58504,PYN
Wells Fargo & Company,4250,2021-09-29,0.0007000000000000001,43775,PYN
